,user,tweetText,simplePolarity,nouns,party,state
156,SenJohnThune,Anyone who fairly amp honestly evaluates Judge Amy Coney Barrett s fitness to serve on the Supreme Court will find a supremely qualified nominee with decades of experience Unfortunately some Senate Democrats appear set on writing her off because of her personal religious beliefs,0.15999999999999998,"['evaluates judge', 'amy coney barrett', 's fitness', 'supreme court', 'personal religious beliefs']",R,South Dakota
157,SenJohnThune,Coastal elites are so disconnected from the heart of America Having religious beliefs should never disqualify an American from getting a job she s qualified for In the upcoming confirmation hearing I hope Judge Barrett s record is evaluated not her religion,0.0,"['coastal', 'america', 'religious beliefs', 'confirmation hearing', 'barrett', 's record']",R,South Dakota
158,SenJohnThune,Praying for the continued health of our president and first lady after their COVID19 diagnosis and for all Americans who have been affected by this awful virus We re still in this fight together,-0.375,"['praying', 'covid19', 'awful virus']",R,South Dakota
159,SenJohnThune,We must confront the lack of transparency on tech platforms I voted to authorize subpoenas to CEOs of Google Facebook Twitter to get answers about their companies practices Issues around online privacy amp content moderation have been crying out for solutions for a long time,-0.125,"['tech platforms', 'ceos', 'google facebook twitter', 'companies practices', 'issues', 'online privacy amp content moderation', 'long time']",R,South Dakota
160,SenAlexander,Evidence from our recent study suggests that everyone with commercial health insurance is paying higher premiums today because lawmakers allow the practice of surprise billing to persist We have a three committee bipartisan deal pass the bill,0.08333333333333333,"['evidence', 'recent study suggests', 'commercial health insurance', 'surprise billing']",R,Tennessee
161,SenAlexander,My statement regarding federal guidance for COVID 19 vaccines,0.0,"['federal guidance', 'covid']",R,Tennessee
162,SenAlexander,This demonstrates the impressive leadership at the provided by Collins and the importance of NIH s collaboration with the,1.0,"['impressive leadership', 'collins', 'nih', 's collaboration']",R,Tennessee
163,SenAlexander,Today the announced contracts for 6 new COVID 19 diagnostic testing technologies on top of the 16 contracts that had already been announced,0.3181818181818182,['covid'],R,Tennessee
164,SenAlexander,It s time to put an end to the practice of surprise medical bills that are not limited by anything but a sense of shame It s time for Congress to act Read and my op ed in,0.017857142857142856,"['s time', 'medical bills', 's time', 'congress', 'read']",R,Tennessee
165,MarshaBlackburn,Thank you President for refusing to speak at a Huawei backed defense summit Slovakia is a defense partner and this decision sends a message to Huawei amp Beijing that we will not allow its telecom networks to be exploited for intel,0.0,"['thank', 'huawei', 'defense summit', 'slovakia', 'defense partner', 'decision sends', 'huawei', 'beijing', 'telecom networks']",R,Tennessee
166,MarshaBlackburn,The American people adapted to handle the coronavirus pandemic and so did the Senate We have a constitutional obligation and we will fulfill it ConfirmACB FillThatSeat,0.0,"['american people', 'coronavirus pandemic', 'constitutional obligation', 'confirmacb fillthatseat']",R,Tennessee
167,MarshaBlackburn,A regional fisheries program with the Pacific Community will implement data driven enforcement plans and improve management of fisheries resources related to illegal unreported and unregulated fishing,-0.25,"['regional fisheries', 'pacific community', 'enforcement plans', 'fisheries resources']",R,Tennessee
168,MarshaBlackburn,The People s Liberation Army Navy is infamous for intimidating and harassing local fishermen which threatens the livelihood of coastal communities,-0.25,"['people s', 'liberation', 'army navy', 'local fishermen', 'coastal communities']",R,Tennessee
169,MarshaBlackburn,The Senate has held 125 hybrid hearings since May Judge Barrett s SCOTUS hearing will be no different,0.0,"['hybrid hearings', 'may', 'barrett', 'scotus']",R,Tennessee
170,JohnCornyn,She filibustered bill that would ban chokeholds,0.0,['ban chokeholds'],R,Texas
171,JohnCornyn, Unlike many politicians and Elected Officials President and VP Pence have NEVER turned their backs on Am,0.5,"['officials president', 'vp pence', 'never', 'am']",R,Texas
172,JohnCornyn,Kamala filibustered her own anti lynching bill by blocking s justiceact that I was proud to support,0.7,"['kamala', 's justiceact']",R,Texas
173,JohnCornyn, merritt It really is crazy Joe Biden and Kamala Harris continue to think they can get away with lying about this And sad that,-0.55,"['joe biden', 'kamala harris']",R,Texas
174,JohnCornyn, Critical point Pence is making USMCA was re negotiated NAFTA Might not have been perfect but was a genuine effort to p,0.4666666666666666,"['critical', 'pence', 'usmca', 'nafta might', 'genuine effort']",R,Texas
175,SenTedCruz,RELEASE Sen Cruz Colleagues Submit Amicus Brief to Supreme Court Supporting Capitol Hill Baptist Church s Religious Freedom Lawsuit Against D C Mayor Bowser,0.08333333333333333,"['release sen cruz colleagues submit amicus brief', 'supreme court', 'supporting', 'capitol hill', 'baptist', 'church s', 'religious freedom', 'lawsuit against d', 'c mayor', 'bowser']",R,Texas
176,SenTedCruz,Agreed President Trump made a terrific selection in nominating Amy Coney Barrett Now the Senate must honor the promise we made to the American people to confirm Judge Barrett a principled constitutionalist to SCOTUS ConfirmACB,0.0,"['agreed', 'trump', 'terrific selection', 'amy coney barrett', 'american people', 'barrett', 'scotus confirmacb']",R,Texas
177,SenTedCruz,Cruz Tech Censorship Is Today s Greatest Threat to Free Speech and Democracy,0.7,"['cruz tech censorship', 'greatest', 'free speech', 'democracy']",R,Texas
178,SenTedCruz,To my colleagues on the Left your religious bigotry against Judge Barrett Has no place in a confirmation hearing Is contrary to the Constitution which explicitly prohibits a religious test for federal office Will not derail us from confirming her before Election Day,0.0,"['left', 'religious bigotry', 'barrett', 'confirmation hearing', 'religious test', 'federal office', 'will', 'election day']",R,Texas
179,SenTedCruz,If history is any indication we can fully expect Democrats to turn Amy Coney Barrett s confirmation hearing next week into the circuses we ve seen recent confirmation hearings become In Democrats own words nothing is off the table,0.19999999999999998,"['amy coney barrett', 's confirmation hearing', 'recent confirmation hearings', 'own words']",R,Texas
180,SenMikeLee,do you remember what did to Robert Bork And CLarence Thomas And Sam Alito Those are just a few examples of your running mate s divisiveness Call him whatever you want but a unifier he is not,-0.2,"['robert bork', 'clarence thomas', 'sam alito', 'mate s divisiveness', 'call']",R,Utah
181,SenMikeLee,I blame you for much of that contention you just decried When you present your self as neutral but fail to be neutral chaos and contention are the predictable results,-0.125,"['neutral chaos', 'predictable results']",R,Utah
182,SenMikeLee,the answer to your question can be found in putting too many eggs in one basket The federal government and the presidency itself should not have this much power Vote for candidates who seek not for power but to pull it down,0.18148148148148147,"['federal government', 'vote']",R,Utah
183,SenMikeLee,how dare you accuse and of doing what you re party has been trying for four years to do deligtitinze a presidential election,0.0,"['re party', 'presidential election']",R,Utah
184,SenMikeLee,I couldn t have been prouder of when he signed into law the First Step Act I worked on this for nearly a decade Trump accomplished what previous presidents tried and failed to do,-0.023333333333333317,"['couldn t', 'step', 'trump', 'previous presidents']",R,Utah
185,SenatorRomney,Thank you for your service Welcome home,0.8,"['thank', 'welcome']",R,Utah
186,SenatorRomney, If you are currently unemployed this new campaign can connect you with potential employers Even if you still have,0.04545454545454545,"['new campaign', 'potential employers']",R,Utah
187,SenatorRomney, Today Lt Gov announced a new campaign to let Utahns know that there ARE jobs available It may be time to look f,0.2681818181818182,"['lt gov', 'new campaign', 'utahns', 'are']",R,Utah
188,SenatorRomney,Wishing my friend a speedy recovery As Utah continues to see high numbers of new cases I encourage all Utahns to continue following public health guidance including wearing masks and practicing proper social distancing,0.05494949494949495,"['wishing', 'speedy recovery', 'new cases', 'utahns', 'public health guidance']",R,Utah
189,SenatorRomney,Very happy to hear that Speaker Pelosi is now inclined to immediately take up legislation I cosponsored to rescue airlines their workers and the air traffic system vital to so many,0.5333333333333333,"['pelosi', 'air traffic system']",R,Utah
190,MarkWarner,Right now America needs strong defenses that ll help ward off online attacks by increasing transparency My bill the Honest Ads Act will help prevent foreign actors from manipulating the public amp interfering in our elections by using divisive paid ads,0.23880952380952375,"['right', 'america', 'strong defenses', 'online attacks', 'honest ads', 'foreign actors', 'public amp']",D,Virginia
191,MarkWarner,YESTERDAY I called on Facebook Twitter amp Google to implement accountability amp transparency standards ahead of Nov s election All 3 companies need to aggressively identify amp remove manipulated or false media to prevent efforts to amplify disinformation,-0.4000000000000001,"['yesterday', 'facebook twitter', 'google', 'accountability amp transparency standards', 'nov', 's election', 'companies need', 'identify amp', 'false media', 'amplify disinformation']",D,Virginia
192,MarkWarner, Sen wrote individual letters to the tech giants urging stronger accountability amp transparency standards in,0.0,"['sen', 'individual letters', 'tech giants', 'accountability amp transparency standards']",D,Virginia
193,MarkWarner,This morning I joined members of the Alexandria Fire Department and Fire Department retirees at the Annual Memorial Service and Wreath Laying event to honor the men and women of the Alexandria Fire Department who have died in the line of duty,0.0,"['alexandria', 'fire department', 'fire department retirees', 'annual', 'memorial service', 'wreath laying', 'alexandria', 'fire department']",D,Virginia
194,MarkWarner,Would you be impacted if Trump s SCOTUS nominee overturns the Affordable Cares Act ACA or RoeVWade I want to hear your story tell me WhatsAtStake for YOUR health,0.0,"['trump', 'scotus', 'nominee overturns', 'cares', 'aca', 'roevwade', 'whatsatstake', 'your']",D,Virginia
195,SenatorLeahy,The pandemic has only heightened the need for Distance Learning at our colleges and universities Congrats for this partnership w,0.0,"['distance learning', 'congrats', 'partnership w']",D,Vermont
196,SenatorLeahy, Worth repeating every day Mitch McConnell has been blocking COVID relief for 145 days but is now rushing to do everythi,0.3,"['worth', 'mitch mcconnell', 'covid']",D,Vermont
197,SenatorLeahy, Good eye We were proud to recognize Tim Rieser as one of this year s Staff Lifetime Achievement DemocracyAwards finali,0.75,"['good eye', 'tim rieser', 'year s', 'staff lifetime', 'democracyawards']",D,Vermont
198,SenatorLeahy, orlebeke Tim Rieser bottom right is an icon,0.2857142857142857,['tim rieser'],D,Vermont
199,SenatorLeahy,Absolute malice This time only exacerbated by their incompetence,0.1,['absolute'],D,Vermont
200,SenSanders,Since Trump has been in office he has provided 425 billion in federal contracts to companies that have shipped 200 000 jobs overseas No Mr President You re not standing up for working families when you give the largest outsourcers in America billions in corporate welfare,0.0,"['trump', 'federal contracts', 'jobs overseas', 'mr', 'america', 'corporate welfare']",D,Vermont
201,SenSanders,There are more confirmed coronavirus cases in the White House than was the case today in Taiwan New Zealand and Vietnam countries with a combined population of 124 million We cannot continue to have a president who rejects science and whose reckless behavior endangers lives,0.2590909090909091,"['coronavirus cases', 'white house', 'taiwan', 'zealand', 'vietnam', 'rejects science', 'reckless behavior endangers']",D,Vermont
202,SenSanders,My bill to tax 60 of the wealth gains billionaires made during the pandemic would increase Trump s taxes by 240 million amp provide healthcare to all Instead Trump paid just 750 in taxes amp received 100 government funded healthcare he ridicules as socialized medicine Sad,-0.5,"['wealth gains billionaires', 'trump', 's taxes', 'trump', 'taxes amp', 'sad']",D,Vermont
203,SenSanders,Out of an abundance of caution we should expand Medicare to cover everyone in America,0.0,"['medicare', 'america']",D,Vermont
204,SenSanders,Two years ago today journalist Jamal Khashoggi was murdered at the Saudi crown prince s direction He deserves justice Democracy activists face enormous challenges in Saudi Arabia and across the region We honor him by defending their rights and supporting their work,0.125,"['jamal khashoggi', 'saudi', 'crown prince s direction', 'democracy', 'saudi arabia']",D,Vermont
205,SenatorCantwell,Congratulations to on tonight s championship win They now have four WNBA titles in the books The Storm are true champions on amp off the court we are lucky to have them GoStorm WeRepSeattle,0.4944444444444444,"['congratulations', 's championship', 'wnba', 'storm', 'true champions', 'gostorm werepseattle']",D,Washington
206,SenatorCantwell,I wish the President and First Lady speedy recoveries,0.25,['speedy recoveries'],D,Washington
207,SenatorCantwell,A decision to move production to South Carolina will ultimately be followed by a push to pay the workforce there the wage they deserve At that point I m not sure what this move will have been all about 6 6,-0.125,['carolina'],D,Washington
208,SenatorCantwell,Additionally we are moving through Congress more financial flexibility for the supply chain in the next COVID relief package that will help keep supply chain production and be ready for demand to return 5 6,0.175,"['additionally', 'congress', 'financial flexibility', 'supply chain', 'covid', 'relief package', 'chain production']",D,Washington
209,SenatorCantwell,I plan to work with regional leaders in business labor and education on workforce training programs in composite design optimization and composite fault diagnosis that will produce true cost savings in any aircraft production including the next plane 4 6,0.175,"['regional leaders', 'business labor', 'workforce training programs', 'composite design optimization', 'composite fault diagnosis', 'true cost savings', 'aircraft production']",D,Washington
210,PattyMurray,Democrats have been at the table and ready to negotiate COVID 19 relief for months The fact that Republicans are willing to sit by and do nothing while this pandemic rages on is shameful and not what we were sent to Congress to do,0.225,"['covid', 'pandemic rages', 'congress']",D,Washington
211,PattyMurray,I ve got to say as a mother and a grandmother the people at the White House need to grow up and tell the truth about this outbreak This isn t about pointing fingers it s about taking care of those around you and not putting their health in jeopardy,0.0,"['white house need', 'isn t']",D,Washington
212,PattyMurray,The constitutional right to safe legal abortion is on the line like never before as Republicans rush to confirm another anti abortion SCOTUS justice One way you can help is by sharing what s at stake for you Share your story here,0.32857142857142857,"['constitutional right', 'safe legal abortion', 'scotus', 'share']",D,Washington
213,PattyMurray,The lack of transparency from the White House about the timeline of its COVID 19 outbreak makes President Trump look like the kid with his hand in the cookie jar The White House needs to tell the truth so those who may have been exposed can take care of their own health,0.19999999999999998,"['white house', 'covid', 'trump', 'cookie jar', 'white house needs', 'own health']",D,Washington
214,PattyMurray,What do the following have in common Cancer Diabetes Pregnancy Sleep apnea Allergies They re pre existing conditions insurers could deny coverage or charge more for if the GOP succeed in confirming their SCOTUS nominee amp win their partisan lawsuit to undermine your health care,0.25,"['common cancer', 'diabetes pregnancy sleep', 'allergies', 're pre', 'conditions insurers', 'scotus', 'nominee amp', 'partisan lawsuit', 'health care']",D,Washington
215,SenatorBaldwin,My statement on the news out of Milwaukee and Wauwatosa tonight,0.0,"['milwaukee', 'wauwatosa']",D,Wisconsin
216,SenatorBaldwin,Together we fought against health care repeal before and we need to fight again The stakes are too high for folks to have a rigged process give away a seat on our highest court to an activist judge who will do what wants terminate your health care WhatsAtStake,0.18,"['together', 'health care repeal', 'activist judge', 'health care', 'whatsatstake']",D,Wisconsin
217,SenatorBaldwin,You are paying for the treatment being provided by our government to President Trump Now he is walking away from passing COVID19 response legislation to help you so he can focus on putting an activist judge on the SCOTUS to take your health care away during a deadly pandemic,-0.2,"['trump', 'covid19', 'response legislation', 'activist judge', 'scotus', 'health care']",D,Wisconsin
218,SenatorBaldwin,I strongly support the leadership is providing by taking action to protect our health and safety We cannot allow this deadly pandemic to continue spreading Everyone has a responsibility to do their part so let s stand together Wisconsin and confront this outbreak,0.1111111111111111,"['everyone', 's stand', 'wisconsin']",D,Wisconsin
219,SenatorBaldwin,Wisconsin s COVID19 outbreak keeps getting worse Meanwhile Republicans running our state legislature have done nothing with no plan to combat the virus Instead they are working to eliminate proven tools to stop the spread like MaskUpWisconsin,-0.4,"['wisconsin', 'covid19', 'state legislature', 'maskupwisconsin']",D,Wisconsin
220,SenRonJohnson,Update from Sen Johnson Still feeling fine no symptoms Yesterday s doctor appointment showed clear lungs and blood tests normal Truly appreciate all the well wishes and prayers,0.22222222222222224,"['update', 'sen johnson', 'yesterday', 's doctor appointment', 'clear lungs', 'blood tests', 'truly']",R,Wisconsin
221,SenRonJohnson, Amy Coney Barrett would make history as the FIRST mother of school aged children EVER to serve on the United States Supreme,0.075,"['amy coney barrett', 'first', 'ever']",R,Wisconsin
222,SenRonJohnson,This grant will help live amp increase access to higher education and STEM careers for Native American youth,0.12878787878787878,"['amp increase access', 'stem', 'native', 'american youth']",R,Wisconsin
223,SenRonJohnson,Best wishes to and for a full and total recovery,0.45,[],R,Wisconsin
224,SenRonJohnson,Unfortunately this CR is much more than a short term spending bill to bridge the gap which I am not willing to accept so I voted no,-0.03125,"['cr', 'short term spending bill']",R,Wisconsin
225,SenCapito, IRS extends the registration deadline for people who have not received their Economic Impact Payment and don t normally file,0.175,"['irs', 'registration deadline', 'impact payment', 'don t']",R,West Virginia
226,SenCapito, Today we remember the members of the who tragically passed away in 1992 from a C 130 crash in Berkeley Springs,0.0,['berkeley'],R,West Virginia
227,SenCapito,What a great story I m hopeful more people will find success like David with Williamson s new EnVision center,0.32727272727272727,"['great story', 'david', 'williamson', 'envision']",R,West Virginia
228,SenCapito,This is so cool Another way to discover wild and wonderful West Virginia AlmostHeaven,0.48333333333333334,['virginia almostheaven'],R,West Virginia
229,SenCapito, U S Senator Shelley Moore Capito discusses broadband service to the region her quarantine period following a potenti,0.0,"['s senator', 'shelley moore capito', 'discusses broadband service', 'quarantine period']",R,West Virginia
230,Sen_JoeManchin, 27 052 190 118 519 27 NationalDebt,0.0,['nationaldebt'],D,West Virginia
231,Sen_JoeManchin,WATCH After years of fighting for more accurate broadband maps amp sending 2K speed tests from West Virginians to the proposed the 9B 5G Fund for Rural America should use the more accurate maps I secured in the Broadband DATA Act This is a big win for rural WV,0.32500000000000007,"['watch', 'accurate broadband maps amp', '2k speed tests', 'virginians', '9b 5g fund', 'america', 'accurate maps', 'broadband data', 'wv']",D,West Virginia
232,Sen_JoeManchin,s first EnVision assistance center in WV is now open in Williamson to assist HUD assisted families with economic empowerment and educational advancement with the goal of self sufficiency I m proud of this investment in WV families that will make our state stronger,0.2333333333333333,"['envision', 'assistance center', 'wv', 'williamson', 'hud', 'economic empowerment', 'educational advancement', 'self sufficiency', 'wv']",D,West Virginia
233,Sen_JoeManchin,Economic development investments spur West Virginia s economy and benefit our workforce That s why I m proud to announce 2 1 million from that will help our communities grow stronger amp recover from the pandemic MORE,0.5,"['economic development investments spur', 'virginia', 's economy', 'more']",D,West Virginia
234,Sen_JoeManchin,Thank you amp Alys Smith for your generous donation to that will showcase our state s vast outdoor recreational opportunities and attract remote workers to our state I welcome everyone to come to WV you might just want to stay,0.23333333333333336,"['thank', 'alys smith', 'generous donation', 'state s', 'vast outdoor recreational opportunities', 'remote workers', 'wv']",D,West Virginia
235,SenJohnBarrasso,People still need help recovering from coronavirus is right in wanting to give help in a targeted way can work with Democrats on the cost of the bill but we ought to limit the contents so it is not a liberal wish list,0.2857142857142857,['liberal wish list'],R,Wyoming
236,SenJohnBarrasso, Amy Coney Barrett would make history as the FIRST mother of school aged children EVER to serve on the United States Supreme,0.075,"['amy coney barrett', 'first', 'ever']",R,Wyoming
237,SenJohnBarrasso, Chairman That s why I worked to create amp support this flood prevention program in recent water infrastructur,0.0,"['amp support', 'flood prevention program', 'recent water infrastructur']",R,Wyoming
238,SenJohnBarrasso,is a fighter and all of us are looking forward to a quick and complete recovery The president has more energy than most humans and wants to get back to work and continue with the great American comeback,0.3041666666666667,"['complete recovery', 'great american comeback']",R,Wyoming
239,SenJohnBarrasso,There is not going to be a delay The Senate will move forward with the hearings for Amy Coney Barrett is trying to do everything he can to block stop derail this nomination,0.0,['amy coney barrett'],R,Wyoming
240,SenatorEnzi,Diana and I send our well wishes and prayers to President Trump and First Lady Melania Trump for a speedy recovery,0.25,"['diana', 'trump', 'melania trump', 'speedy recovery']",R,Wyoming
241,SenatorEnzi,October is National Retirement Security Month I encourage folks to dedicate time to their financial planning This year has been a stark reminder that life can be full of unforeseen challenges but there are resources waiting to help you plan for a better future,0.12999999999999998,"['october', 'retirement', 'month', 'dedicate time', 'stark reminder']",R,Wyoming
242,SenatorEnzi, Today September 30 1889 U S the Wyoming state convention approved a constitution that included a provision granting wo,0.0,"['september', 'wyoming', 'state convention']",R,Wyoming
243,SenatorEnzi,I joined and in strongly urging the BLM to finalize and adopt clarifications to ensure the plan will be implementable and durable for our state s future,0.21666666666666665,"['blm', 'state s future']",R,Wyoming
244,SenatorEnzi,Earlier this year the Bureau of Land Management released a potential plan for the Converse County Oil and Gas Project which would bring important jobs and revenue to Wyoming,0.13333333333333333,"['land management', 'potential plan', 'converse', 'county oil', 'project', 'important jobs', 'wyoming']",R,Wyoming
245,lisamurkowski,Took a bike ride around Pt Woronzof in Anchorage the moose gave me the right of way OnlyInAlaska,0.2857142857142857,"['took', 'pt woronzof', 'anchorage', 'onlyinalaska']",R,Alaska
246,lisamurkowski,As more Americans receive their flu vaccinations we re urging the Administration to closely monitor the rate at which these vaccines are administered to avoid a duel outbreak of COVID19 and seasonal influenza,0.5,"['flu vaccinations', 'duel outbreak', 'covid19', 'seasonal influenza']",R,Alaska
247,lisamurkowski,Vaccines are most effective when enough people are immunized which is essential for achieving herd immunity and this is much more difficult to accomplish as vaccine hesitancy continues to be a prevalent public health problem,0.15714285714285717,"['vaccines', 'herd immunity', 'vaccine hesitancy', 'public health problem']",R,Alaska
248,lisamurkowski,I recently joined my colleagues in a bipartisan letter led by to leaders of amp the calling attention to low immunization rates across the country which were a growing problem even before COVID19,0.0,"['bipartisan letter', 'low immunization rates', 'covid19']",R,Alaska
249,lisamurkowski, Arctic Circle The full video of the ArcticCircleVIRTUAL Dialogue with Senator is now on the Arctic Circle s YouT,0.35,"['arctic', 'full video', 'arcticcirclevirtual dialogue', 'arctic', 'circle s', 'yout']",R,Alaska
250,SenDanSullivan, OPINION Unlike China the United States doesn t need to accept the dubious claim of being a near Arctic state After all,0.1,"['opinion', 'china', 'doesn t need', 'arctic']",R,Alaska
251,SenDanSullivan,Together we can put an end to the epidemic of violence and offer all Alaskans a better and safer future EndDV DVAM DVAM2020 NoMore,0.25,"['together', 'alaskans', 'enddv dvam dvam2020 nomore']",R,Alaska
252,SenDanSullivan,I ve introduced legislation to spark a nationwide media campaign against the cycle of violence offer victims the same 6th Amendment right to counsel perpetrators receive and explore the potential electronic service of protective orders so that offenders cannot evade them DVAM,0.09523809523809523,"['nationwide media campaign', 'amendment', 'counsel perpetrators', 'potential electronic service', 'protective orders', 'dvam']",R,Alaska
253,SenDanSullivan,Domestic Violence Action Month is an opportunity to celebrate the progress we ve made particularly the tireless work of shelter operators amp victim advocates and also to acknowledge the significant need amp suffering still experienced by too many women in Alaska DVAM DVAM2020,0.26666666666666666,"['domestic violence', 'month', 'tireless work', 'shelter operators amp victim advocates', 'significant need amp', 'alaska dvam dvam2020']",R,Alaska
254,SenDanSullivan,and Wishing the two of you a speedy recovery Julie and I will continue our prayers for you and Pence as our great nation gets through these challenging times stronger and more resilient than ever,0.6,"['wishing', 'speedy recovery', 'julie', 'pence', 'great nation', 'challenging times']",R,Alaska
255,SenDougJones,GET YOUR FLU SHOT,0.0,['get your flu shot'],D,Alabama
256,SenDougJones,Have you filled out the 2020 Census If not you have 24 DAYS to get counted It s safe easy amp generally takes less than 10 minutes to fill out Visit or call 844 330 2020 to get counted GetCountedAL,0.24333333333333335,"['have', 'census', 'days', 'safe easy amp', 'visit', 'getcountedal']",D,Alabama
257,SenDougJones,Yesterday Governor Ivey issued a State of Emergency and mandatory evacuation along the coast due to HurricaneDelta Folks please watch this storm carefully stay tuned in to your local weather station amp be prepared to implement your hurricane plan,-0.075,"['yesterday', 'ivey', 'emergency', 'mandatory evacuation', 'hurricanedelta folks', 'local weather station amp', 'hurricane plan']",D,Alabama
258,SenDougJones,Stories of folks struggling due to lack of rural health care are all too familiar here in Alabama Protecting the ACA is critical to ensuring all Alabamians have accessible amp affordable health care especially as we continue to fight against COVID 19,0.10416666666666667,"['stories', 'rural health care', 'alabama protecting', 'aca', 'alabamians', 'accessible amp', 'affordable health care', 'covid']",D,Alabama
259,SenDougJones,Last week the Senate passed the House version of my bipartisan Caribbean Basin Trade Partnership Act This is important for Alabama cotton growers amp textile producers who faced hard times even before the pandemic and will help further support our economy,0.027083333333333334,"['house version', 'caribbean', 'partnership', 'alabama', 'cotton growers amp textile producers']",D,Alabama
260,SenShelby,Judge Barrett is experienced and committed to upholding the Constitution She d be an exceptional member of the SCOTUS bringing a unique American perspective to the highest court in the land It s past time Democrats stop attacking her based on her personal religious beliefs,0.2273809523809524,"['barrett', 'exceptional member', 'scotus', 'unique american perspective', 's past time', 'personal religious beliefs']",R,Alabama
261,SenShelby,Good news is investing 3 05M in Distance Learning and Telemedicine grants in Alabama which will help rural residents gain access to health care and educational opportunities,0.31666666666666665,"['good news', 'distance learning', 'telemedicine', 'alabama', 'rural residents gain access', 'health care', 'educational opportunities']",R,Alabama
262,SenShelby, Wave run up from long period swell associated with Hurricane Delta may result in minor coastal flooding later tonight into W,-0.03333333333333333,"['wave', 'long period swell', 'hurricane delta', 'minor coastal']",R,Alabama
263,SenShelby,Nearly 25 million in federal assistance has been approved by to help Alabama residents recover from the effects of HurricaneSally For more information on these resources,0.3,"['federal assistance', 'alabama', 'hurricanesally']",R,Alabama
264,SenShelby, is a tireless advocate for AL s economy Next the conference HudsonAlpha s will h,0.0,"['tireless advocate', 'al', 's economy', 'hudsonalpha']",R,Alabama
265,JohnBoozman,Proud to support the ReConnect Program and advocate for AR applicants strengthening rural infrastructure to close the digital divide This investment will provide more homes businesses amp essential community services w reliable high speed internet access,0.24333333333333332,"['proud', 'reconnect program', 'ar', 'applicants strengthening', 'rural infrastructure', 'homes businesses amp', 'essential community services w', 'reliable high speed internet access']",R,Arkansas
266,JohnBoozman,Selective enforcement of COVID 19 restrictions against houses of worship violates a core tenet of free speech I joined my colleagues to express our view that religious liberty a foundational constitutional right must be upheld and the First Amendment applied fairly,0.3271428571428571,"['selective', 'covid', 'worship violates', 'core tenet', 'free speech', 'religious liberty', 'constitutional right', 'amendment']",R,Arkansas
267,JohnBoozman,works incredibly hard on behalf of the people of Arkansas s Third Congressional District This appointment will provide him even more opportunity to lead as an advocate for responsible federal spending and oversight Congratulations to Steve on this appointment,0.10208333333333333,"['arkansas', 'congressional district', 'congratulations', 'steve']",R,Arkansas
268,JohnBoozman,Happy National 4 H Week As a dad of 4 H ers I know well how significant it is in the lives of young people We re blessed to have a great organization in Arkansas that helps kids develop and learn while having lots of fun along the way AR4H,0.475,"['young people', 'great organization', 'arkansas', 'ar4h']",R,Arkansas
269,JohnBoozman,Arkansas is playing an increasingly important role in the production of advanced national defense technologies and tools This facility in Camden represents the next step in that evolution We remain proud and excited to partner with to meet the company s needs,0.395,"['arkansas', 'important role', 'national defense technologies', 'camden', 'company s needs']",R,Arkansas
270,SenTomCotton, Capitol Hill Baptist Church is fighting for fair treatment in our nation s capital I filed a brief on behalf of 34 U S,0.35,"['capitol hill', 'baptist', 'fair treatment', 'nation s capital']",R,Arkansas
271,SenTomCotton,American jobs should be for American workers especially now Pleased that the administration continues to reform our immigration system in ways that benefit our citizens first,0.15,"['american jobs', 'american workers', 'pleased', 'immigration system']",R,Arkansas
272,SenTomCotton,John Brennan s own notes confirm what common sense has told us all along the only candidate and only campaign to use foreign disinformation in 2016 was Hillary Clinton,0.034999999999999996,"['john brennan', 'common sense', 'foreign disinformation', 'hillary clinton']",R,Arkansas
273,SenTomCotton,Congratulations to Aerojet on opening their large solid rocket motor facility in Camden Aerojet s investment in expanding Arkansas s world class workforce will benefit some of our most important national security programs well into the future,0.22285714285714286,"['congratulations', 'aerojet', 'large solid rocket motor facility', 'camden aerojet', 's investment', 'arkansas', 's world class workforce', 'important national security programs']",R,Arkansas
274,SenTomCotton,Enjoyed meeting with the leaders of Electric Cooperatives of Arkansas to discuss their issues and concerns about infrastructure security and rural broadband development,0.25,"['enjoyed', 'cooperatives', 'arkansas', 'infrastructure security', 'rural broadband development']",R,Arkansas
275,SenMcSallyAZ,My bill would extend a life saving program to reduce the prevalence of diabetes in tribal communities Hopi Chairman Timothy Nuvangyaoma agrees that we need to pass this legislation,0.0,"['tribal communities', 'hopi', 'timothy nuvangyaoma']",R,Arizona
276,SenMcSallyAZ,Tomorrow is the deadline to submit an application to my office for a U S Service Academy nomination for the Class of 2025,0.0,"['tomorrow', 's service academy nomination']",R,Arizona
277,SenMcSallyAZ,Telehealth has become an increasingly vital to Arizonans during this crisis Since March I ve worked to permanently expand telehealth services so Arizonans can stay connected to their health care providers,0.1,"['telehealth', 'arizonans', 'march', 'telehealth services', 'arizonans', 'health care providers']",R,Arizona
278,SenMcSallyAZ,Our bill would fuel economic growth amp create an estimated 800 000 new full time jobs for Americans It s time to pass the CREATE JOBS Act,0.22878787878787876,"['economic growth amp', 'new full time jobs', 's time', 'create jobs']",R,Arizona
279,SenMcSallyAZ,I m pushing the to take action to prevent more wildfires in the West by moving forward on Arizona s single most important forest fire prevention project,0.2857142857142857,"['arizona', 'important forest fire prevention project']",R,Arizona
