,user,tweetText,simplePolarity,nouns,party,state
2018,repkevinhern,Great work Ofc Crosier Fine example of Tulsa s bravest working to keep us safe,0.5722222222222223,"['great work', 'ofc crosier', 'fine example', 'tulsa', 's bravest']",R,Oklahoma
2019,repkevinhern, At today s subcommittee hearing witnesses discussed the Paycheck Protection Program forgiveness process and suggested ideas t,0.0,"['s subcommittee hearing witnesses', 'paycheck protection program', 'forgiveness process', 'ideas t']",R,Oklahoma
2020,RepMullin,Great news My son Jim has been discharged from the Centre for Neuro Skills and we are heading home,0.8,"['great news', 'jim', 'centre', 'neuro skills']",R,Oklahoma
2021,RepMullin, WATCH Axios hosts a conversation on how the pandemic has worsened social and racial inequities in the American,0.016666666666666666,"['watch axios', 'racial inequities']",R,Oklahoma
2022,RepMullin,The Chinese Communist Party CCP and its tyrannical government remain a top threat not only to the United States but the entire globe Their hostile behavior over the past year has demonstrated their goal of eroding freedom and growing their communist influence,0.05,"['chinese communist party', 'ccp', 'tyrannical government', 'top threat', 'entire globe', 'hostile behavior', 'past year']",R,Oklahoma
2023,RepMullin,The letters urge recipients to register by November 21st in order to receive their payment by the end of the year If you received a letter visit the website to claim your payment,0.0,"['letters urge recipients', 'november', 'letter visit']",R,Oklahoma
2024,RepMullin,Attention Non Filers The IRS mailed letters to Americans who typically don t file federal income tax returns who may be eligible for but have not registered to claim an Economic Impact Payment,0.016666666666666677,"['attention non filers', 'irs', 'don t file', 'federal income tax returns', 'impact payment']",R,Oklahoma
2025,RepFrankLucas,I m proud of the Airmen amp women of and am extremely honored to have the 71st Flying Training Wing call Enid Oklahoma home I commend the leadership of Col Timothy Danielson Col Jay Johnson and countless others and look forward to supporting for years to come,0.23125,"['airmen', 'amp women', 'flying training wing', 'enid oklahoma', 'col timothy danielson col jay johnson', 'countless others']",R,Oklahoma
2026,RepFrankLucas,Today I had the honor of visiting with the brave Airmen and women of Oklahoma has a rich military heritage As the men and women of the know and the 71st Flying Training Wing have long upheld their duty to prepare our pilots for the missions ahead,0.25625,"['airmen', 'oklahoma', 'rich military heritage', 'flying training wing']",R,Oklahoma
2027,RepFrankLucas,Congratulations for being named a 2020 School Our children are our future and with this School award it s clear is investing in the futures of each and every student in Sapulpa,0.05000000000000001,"['congratulations', 'school award', 'sapulpa']",R,Oklahoma
2028,RepFrankLucas,ATTENTION HS SENIORS Each year I have the honor to nominate a limited number of seniors to attend our nation s military service academies The deadline to apply is quickly approaching Friday October 16th APPLY OR LEARN MORE,0.08214285714285714,"['attention hs seniors', 'nation s', 'military service academies', 'october', 'apply or learn more']",R,Oklahoma
2029,RepFrankLucas,Last week announced a 2M investment in Woodward Oklahoma EDA plays a critical role in supporting locally driven business development strategies helping create jobs and strengthening regional economies Read more,0.15,"['2m investment', 'woodward oklahoma eda', 'critical role', 'business development strategies', 'regional economies', 'read']",R,Oklahoma
2030,TomColeOK04,Thank you for prioritizing amp signing into law critical legislation to combat the crisis of missing amp murdered indigenous persons in Indian Country,-0.1,"['thank', 'critical legislation', 'indigenous persons', 'indian country']",R,Oklahoma
2031,TomColeOK04,WorldMentalHealthDay is a critical reminder to walk alongside your loved ones who are fighting silent battles No one should face darkness alone If you are struggling with feelings of hopelessness or having suicidal thoughts please call 1 800 273 TALK,0.2333333333333333,"['worldmentalhealthday', 'critical reminder', 'silent battles', 'suicidal thoughts', 'talk']",R,Oklahoma
2032,TomColeOK04,And read more about McKinley Elementary s Blue Ribbon School achievement from,0.26666666666666666,"['mckinley', 'elementary s', 'ribbon', 'school achievement']",R,Oklahoma
2033,TomColeOK04,Learn more from 7NEWS about Frederick Elementary s journey to winning the prestigious National Blue Ribbon Schools designation from,0.325,"['learn', 'frederick', 'elementary s journey', 'ribbon', 'schools designation']",R,Oklahoma
2034,TomColeOK04,Many congrats to OK04 s own Frederick Elementary amp McKinley Elementary for the distinguished recognition from as 2020 National Blue Ribbon Schools FourthDistrictFriday,0.34,"['ok04', 'frederick', 'elementary amp', 'mckinley', 'ribbon', 'fourthdistrictfriday']",R,Oklahoma
2035,RepKendraHorn,Yesterday we sadly hit a new high in OK for COVID 19 hospitalizations The only way to combat this virus is to follow the advice of our public health officials Join me tomorrow for a Healthcare Town Hall with to talk about COVID response amp access to healthcare,0.0493939393939394,"['yesterday', 'covid', 'public health officials', 'join', 'healthcare', 'town hall', 'covid', 'response amp access']",D,Oklahoma
2036,RepKendraHorn,TRIO Programs have a proven track record of building bridges for our most vulnerable students to overcome challenges in accessing amp successfully completing higher education This bill would expand access to counseling tutoring mentoring and tech to 330k students across America,0.25,"['trio programs', 'track record', 'vulnerable students', '330k students', 'america']",D,Oklahoma
2037,RepKendraHorn,I m proud to introduce the the bipartisan Coronavirus College Access and Completion Emergency Relief Act with amp to support TRIO programs including access to counseling tutoring mentoring and technology to help students enter and complete college,0.45,"['coronavirus', 'access', 'completion emergency relief', 'trio', 'complete college']",D,Oklahoma
2038,RepKendraHorn,And it s fully paid for To double the EITC my plan reverses 2018 tax cuts for individuals earning over 400k eliminates loopholes for big pharma companies and restores the tax rate for foreign subsidiaries Let s stop giving the biggest benefits to the wealthiest Americans,-0.041666666666666664,"['eitc', 'plan reverses', 'tax cuts', 'big pharma companies', 'tax rate', 'foreign subsidiaries']",D,Oklahoma
2039,RepKendraHorn,A single worker with no children making 16 000 does not qualify for EITC under current law but would receive a 780 refundable tax credit under my plan Let s deliver relief for the workers who are trying to make ends meet,-0.03571428571428571,"['eitc', 'current law', 'refundable tax credit']",D,Oklahoma
2040,RepBonamici,It was great to be in Columbia County today for a ribbon cutting on the Rainier A Street Rail Safety project and a meeting with leaders of the Col Pac Food Bank Federal support makes a big difference in small communities amp I ll keep advocating for the resources Oregonians need,-0.012499999999999983,"['columbia', 'rainier', 'rail safety', 'col pac', 'federal support', 'big difference', 'small communities amp', 'oregonians']",D,Oregon
2041,RepBonamici,I will continue fighting for the resources we need for testing PPE and supported isolation as well as support for those who are out of work,0.0,['ppe'],D,Oregon
2042,RepBonamici,The House passed an updated Heroes Act last week to help our state and local governments respond to this ongoing health crisis The bill includes more funding for the testing we need to get COVID under control,0.16666666666666666,"['heroes', 'local governments', 'health crisis', 'covid']",D,Oregon
2043,RepBonamici,Oregon reported a record number of COVID 19 cases yesterday Please take this seriously Wear a mask maintain physical distance amp avoid large gatherings There are many people working to keep our community safe amp I appreciate them amp their efforts We can t let our guard down,0.1208994708994709,"['oregon', 'record number', 'covid', 'please', 'wear', 'physical distance amp', 'large gatherings', 'safe amp']",D,Oregon
2044,RepBonamici,Americans depend on the postal service for Mail in ballots Prescription medications Paychecks and more This WorldPostDay I m joining in protecting USPS and these critical services DontMessWithUSPS,0.25,"['postal service', 'prescription', 'paychecks', 'worldpostday', 'usps', 'critical services', 'dontmesswithusps']",D,Oregon
2045,repgregwalden,Reminder if you were impacted by the oregonfires and need individual disaster assistance please apply through by either going online to calling 800 621 3362 using the app,0.0,"['reminder', 'individual disaster assistance']",R,Oregon
2046,repgregwalden, The Major Disaster Declaration for the State of Oregon has been amended to include Clackamas Douglas Jackson Klamath,0.0625,"['disaster declaration', 'oregon', 'clackamas douglas jackson klamath']",R,Oregon
2047,repgregwalden,ICYMI this week announced that multiple counties including Jackson and Klamath are approved for Category A Assistance This means that FEMA will pay for at least 75 percent of the debris removal costs on public lands from the recent wildfires,-0.075,"['icymi', 'multiple counties', 'jackson', 'klamath', 'category', 'assistance', 'fema', 'debris removal costs', 'public lands', 'recent wildfires']",R,Oregon
2048,repgregwalden,He left behind a colorful chapter in Oregon history Mylene and I will keep him and his family in our prayers during this time of loss,-0.03333333333333335,"['colorful chapter', 'oregon', 'mylene']",R,Oregon
2049,repgregwalden,Jim Weaver knew no bounds when he took on a cause Smart Independent Irascible at times More than anyone else Congressman Weaver figured out how to expose the truth about what was really happening at the Rajneeshpuram,0.2285714285714286,"['jim weaver', 'smart', 'irascible', 'weaver', 'rajneeshpuram']",R,Oregon
2050,repblumenauer,The erratic behavior of Trump has raised serious questions about his mental and emotional capacity to discharge the tremendous burdens of the most powerful position in the world As I have said for many years we must strengthen the 25th Amendment,0.17142857142857143,"['erratic behavior', 'trump', 'serious questions', 'emotional capacity', 'tremendous burdens', 'powerful position', 'amendment']",D,Oregon
2051,repblumenauer,Make no mistake Amy Coney Barrett s nomination is part of the GOP s calculated effort to limit reproductive rights and overturn Roe v Wade Today I joined the to urge the Senate to reject this extreme nomination amp give the American people a say in this seat,-0.0625,"['amy coney barrett', 's nomination', 'gop s', 'limit reproductive rights', 'roe', 'wade', 'extreme nomination amp', 'american people']",D,Oregon
2052,repblumenauer, The law called the Keep Law Enforcement Local Act would clarify that a local government has the power to terminate the federally,0.0,"['keep', 'enforcement', 'local act', 'local government']",D,Oregon
2053,repblumenauer,My new bill will limit the authority of to deputize law enforcement without consent from local government And it specifies that they may withdraw consent at any time something that Trump amp his political appointees in Oregon refuse to accept,0.04545454545454545,"['new bill', 'deputize law enforcement', 'local government', 'trump', 'political appointees', 'oregon']",D,Oregon
2054,repblumenauer,Still true VPDebate,0.35,['vpdebate'],D,Oregon
2055,RepPeterDeFazio,Today I toured s new Career Technical Plaza and met with some incredible students who are learning the skills they need to get family wage 21st century jobs while helping to keep skilled workers here in our community,0.30727272727272725,"['career technical plaza', 'incredible students', 'family wage', 'century jobs', 'skilled workers']",D,Oregon
2056,RepPeterDeFazio,I m so proud to have received a 100 rating on the Clean Water Scorecard from I will never stop fighting to reduce pollution ensure clean drinking water improve fish habitat and protect Oregon s iconic beauty,0.5083333333333333,"['clean', 'scorecard', 'pollution ensure', 'fish habitat', 'oregon', 's iconic beauty']",D,Oregon
2057,RepPeterDeFazio,After stalling COVID economic relief for months Trump is now halting relief negotiations Thousands of businesses remain shuttered and millions of Americans have lost their jobs 210 000 Americans are dead His cruelty is staggering,0.0,"['covid', 'economic relief', 'trump', 'relief negotiations thousands']",D,Oregon
2058,RepPeterDeFazio, T amp I Chair whose Committee has jurisdiction over FEMA met with the Admin Pete Gaynor C,0.0,"['chair', 'fema', 'admin pete gaynor']",D,Oregon
2059,RepPeterDeFazio, Wildfires hurricanes amp floods have displaced families amp caused billions in damage in 2020 To meet the needs of communi,0.0,"['wildfires', 'hurricanes amp floods', 'families amp']",D,Oregon
2060,RepSchrader, If your property was affected by the ClackamasWildfires there is a program in place to assist you with the removal o,0.0,"['clackamaswildfires', 'removal o']",D,Oregon
2061,RepSchrader, 1 3 Heads up Today Oct 6 between 9 a m to 1 p m is providing free clean up kits for families affec,0.38333333333333336,"['heads', 'oct', 'p m', 'families affec']",D,Oregon
2062,RepSchrader,ICYMI,0.0,['icymi'],D,Oregon
2063,RepSchrader, If you ve been impacted by the ClackamasWildfires get help Mon Sat 9 am 6 pm through Oct 10 at the Molalla River S,0.0,"['clackamaswildfires', 'mon sat', 'oct', 'molalla', 'river s']",D,Oregon
2064,RepSchrader, DidYouKnow that the Red Cross is 90 led by volunteers To find out more about how you can support the relief efforts he,0.16666666666666666,"['didyouknow', 'red cross', 'relief efforts']",D,Oregon
2065,RepBrianFitz,This week is NationalPAWeek when we celebrate Physician Assistants and their contributions to our nation s health They have been working incredibly hard during this pandemic and we can never thank them enough for their amazing work PAWeek,0.1027777777777778,"['nationalpaweek', 'physician assistants', 'nation s health', 'amazing work', 'paweek']",R,Pennsylvania
2066,RepBrianFitz,October is DownSyndromeAwarenessMonth Throughout this month we celebrate individuals with Down syndrome everything they have achieved and the amazing contributions they make to our community,0.22222222222222227,"['october', 'downsyndromeawarenessmonth throughout', 'down', 'amazing contributions']",R,Pennsylvania
2067,RepBrianFitz,Today is WorldMentalHealthDay This year has been tough for everyone for so many reasons Please take the time to reach out to your friends family neighbors and co workers to make sure they are doing well It is ok to not be ok EndTheStigma,0.32222222222222224,"['worldmentalhealthday', 'please', 'friends family neighbors', 'co workers', 'endthestigma']",R,Pennsylvania
2068,RepBrianFitz,I had the opportunity to join La La Lobster in the ribbon cutting ceremony to unveil their new location in Yardley I am proud to stand with the many local family businesses during this difficult time and I will continue to work to provide you with the support you need,0.05606060606060607,"['lobster', 'new location', 'yardley', 'local family businesses', 'difficult time']",R,Pennsylvania
2069,RepBrianFitz,On WorldPostDay we recognize the amazing postal workers and letter carriers who serve our communities I am proud to stand in support of these frontline workers who have continued to deliver mail throughout the COVID19 pandemic,0.7000000000000001,"['worldpostday', 'amazing postal workers', 'letter carriers', 'frontline workers', 'covid19']",R,Pennsylvania
2070,CongBoyle,Americans depend on the postal service for Mail in ballots Prescription medications Paychecks and more House Democrats are honoring WorldPostDay by fighting to ensure that our communities have access to these critical services from home DontMessWithUSPS,0.25,"['postal service', 'prescription', 'paychecks', 'worldpostday', 'critical services', 'dontmesswithusps']",D,Pennsylvania
2071,CongBoyle,Proud to stand in unity with APWU Local 89 President Nick Casselli and APWU members this evening as they demand Postmaster DeJoy correct his adverse and borderline criminal policy changes,0.13333333333333333,"['proud', 'apwu', 'nick casselli', 'apwu', 'postmaster dejoy', 'borderline criminal policy changes']",D,Pennsylvania
2072,CongBoyle,In Pennsylvania there is an effort to delegitimize vote by mail and to do everything possible to the Postal Service to disrupt it It is wrong It is immoral and we are doing everything we possibly can to fight it,-0.16666666666666666,"['pennsylvania', 'delegitimize vote', 'postal']",D,Pennsylvania
2073,CongBoyle, Save the date The deadline to register to vote for the 2020 General Election is October 19 Make sure you re regist,0.275,"['save', 'general election', 'october', 're regist']",D,Pennsylvania
2074,CongBoyle, Help your family friends and neighbors say no to COVID19 and yes to the actions to StopTheSpread Share why you w,0.0,"['family friends', 'covid19', 'stopthespread share']",D,Pennsylvania
2075,RepDwightEvans, The American people are wondering why the Senate is focused on jamming through a Supreme Court nominee but is not willing t,-0.0625,"['american people', 'supreme court nominee', 'willing t']",D,Pennsylvania
2076,RepDwightEvans, President Trump explicitly promised that anyone he nominated to the Supreme Court would be a vote to overturn the Affordabl,0.0,"['trump', 'supreme court', 'affordabl']",D,Pennsylvania
2077,RepDwightEvans, Listen to this is WhatsAtStake,0.0,"['listen', 'whatsatstake']",D,Pennsylvania
2078,RepDwightEvans, NEW Read Chairwoman s statement on the Trump administration s latest inadequate COVID 19 relief proposa,0.3181818181818182,"['new read chairwoman', 's statement', 'trump', 'administration s', 'covid', 'relief proposa']",D,Pennsylvania
2079,RepDwightEvans, The President and have no real plan to protect people with pre existing conditions,-0.1,['real plan'],D,Pennsylvania
2080,RepDean, Words matter Actions matter Leadership matters The stoking of fear and division must end Violence against ANYON,0.0,"['words', 'actions', 'violence', 'anyon']",D,Pennsylvania
2081,RepDean, 25 days VOTE,0.0,['vote'],D,Pennsylvania
2082,RepDean, Donald Trump tweeted Liberate Michigan and now the FBI uncovered a plot to kidnap the Michigan governor and overthrow,0.0,"['donald trump', 'liberate michigan', 'michigan']",D,Pennsylvania
2083,RepDean,I joined colleagues and postal workers outside of the Lindbergh Boulevard USPS Facility ahead of Postmaster DeJoy s visit this evening We need to protect USPS amp stop the significant delays especially during a pandemic that makes many Americans more reliant on the services,0.275,"['postal workers', 'lindbergh boulevard usps facility', 'postmaster dejoy', 's visit', 'usps', 'significant delays']",D,Pennsylvania
2084,RepDean,Berks County released information for the following drop boxes Note the differing dates of operation for the boxes below,0.0,"['berks', 'drop boxes']",D,Pennsylvania
2085,RepMGS,Just a reminder Our virtual office is closed today in observance of IndigenousPeoplesDay Should you need assistance please reach out via our website at,-0.1,"['virtual office', 'indigenouspeoplesday']",D,Pennsylvania
2086,RepMGS,Hate has no place here We stand with you,-0.8,['hate'],D,Pennsylvania
2087,RepMGS, On this DayOfTheGirl we must all reaffirm our commitment to building a world where every little girl is celebrated f,0.08124999999999999,['dayofthegirl'],D,Pennsylvania
2088,RepMGS,You matter You bring light into this world You deserve to live in a world full of love and acceptance for who you are NationalComingOutDay,0.34659090909090906,['nationalcomingoutday'],D,Pennsylvania
2089,RepMGS,One of my proudest moments in the last 2 years was being able to pass the EqualityAct but we have a lot of work ahead of us to ensure the full equality of the LGBTQ community Thank you for this recognition Proud to stand shoulder to shoulder with you in this fight,0.4125,"['proudest moments', 'equalityact', 'full equality', 'lgbtq', 'thank', 'proud']",D,Pennsylvania
2090,RepHoulahan,Happy IndigenousPeoplesDay Join me in reflecting upon the contributions amp sacrifices of Native American communities some whose history is rooted right here in PA06 As we acknowledge the harm they ve endured let s recommit to supporting Indigenous Peoples rights amp equality,0.33392857142857146,"['indigenouspeoplesday join', 'contributions amp sacrifices', 'native', 'american communities', 'pa06', 's recommit', 'indigenous peoples', 'rights amp equality']",D,Pennsylvania
2091,RepHoulahan,Today is about those in the LGBTQ community who feel free to live as their authentic selves amp those who are still unable We must work towards an America and world where every person no matter whom they love or how they identify feels valued and worthy NationalComingOutDay,0.22828282828282828,"['lgbtq', 'authentic selves amp', 'america', 'nationalcomingoutday']",D,Pennsylvania
2092,RepHoulahan,It was great to celebrate the passage of the Great American Outdoors Act and the permanent funding of the Land and Water Conservation Fund yesterday on such a beautiful fall day We are so lucky to have a community committed to conservation Thanks to for hosting,0.4261904761904763,"['outdoors', 'land', 'water conservation fund', 'beautiful fall day', 'thanks']",D,Pennsylvania
2093,RepHoulahan,Today and everyday we must work to end the stigma around seeking help for mental health By caring for one another and being inclusive we can build a better world for all If you re not sure where to start check out some resources below,-0.012500000000000011,['mental health'],D,Pennsylvania
2094,RepHoulahan,We need to lead in the global fight against gender based violence I was honored to join UNHCR Special Envoy Angelina Jolie UNFPA s amp for a conversation about our efforts to stand up for women amp girls everywhere Listen here,0.17857142857142858,"['global fight', 'unhcr', 'envoy angelina jolie unfpa', 's amp', 'women amp girls everywhere', 'listen']",D,Pennsylvania
2095,RepSusanWild,On this NationalComingOutDay I want my friends and constituents in the LGBTQ community out or not to know that I will never stop fighting for your right to be you You have an advocate and ally in Congress,0.2857142857142857,"['nationalcomingoutday', 'lgbtq', 'congress']",D,Pennsylvania
2096,RepSusanWild,Today we honor WorldMentalHealthDay Whether it s securing emergency mental health services for our veterans or funding mental health care resources in schools I am working to make sure that no one fights MentalHealth battles alone Mental healthcare is healthcare,0.049999999999999996,"['worldmentalhealthday whether', 'mental health services', 'mental health care resources', 'mentalhealth', 'mental']",D,Pennsylvania
2097,RepSusanWild,Ahead of WorldMentalHealthDay tomorrow I m asking YouTube to improve upon efforts they ve already made to help prevent suicide among adolescents Through commonsense safeguards that protect families across the country we can help save lives Our full letter below,0.35,"['ahead', 'worldmentalhealthday', 'youtube', 'commonsense safeguards', 'full letter']",D,Pennsylvania
2098,RepSusanWild,Last month I joined members of the PA delegation in sending a letter to amp asking for answers on the unacceptable decision to remove testing infrastructure from our state We need a testing plan Now,0.0,"['pa', 'unacceptable decision']",D,Pennsylvania
2099,RepSusanWild,We re can t re open our economy without easily accessible COVID19 testing Full stop My colleagues amp I are calling for full testing funding clear amp consistent testing guidelines amp protections for frontline medical workers,0.20357142857142857,"['t re', 'covid19', 'colleagues amp', 'clear amp consistent', 'guidelines amp protections', 'medical workers']",D,Pennsylvania
2100,RepCartwright,Domestic violence often takes place in the shadows If you are experiencing it in your household know that you are not alone You can call 1 800 799 7233 for help or find more Resources in PA here DomesticViolenceAwarenessMonth,0.25,"['domestic', 'resources', 'pa', 'domesticviolenceawarenessmonth']",D,Pennsylvania
2101,RepCartwright, safety ISEA is supporting new legislation from To ensure safety equipment manufacturers can meet demand th,0.19318181818181818,"['isea', 'new legislation', 'ensure safety equipment manufacturers', 'demand th']",D,Pennsylvania
2102,RepCartwright, You can stay physically active while staying physically distant Check out these tips resources on how to stay active,-0.12222222222222223,['tips resources'],D,Pennsylvania
2103,RepCartwright,Our supply chains for COVID19 response resources are still not where they need to be Today I introduced a comprehensive plan to bolster America s PPE manufacturing The MAKE PPE Act is a path to making and buying American personal protective equipment,0.0,"['covid19', 'response resources', 'comprehensive plan', 'america', 'ppe', 'make ppe', 'american personal protective equipment']",D,Pennsylvania
2104,RepCartwright,Early studies that compare different countries responses are finding that shortages of masks gloves gowns shields testing kits and other medical supplies indeed cost lives It s a problem we still have to fix,-0.006249999999999999,"['early', 'different countries responses', 'masks gloves gowns shields', 'medical supplies']",D,Pennsylvania
2105,RepMeuser,I enjoyed riding with the Lansford Chief of Police Jack Soberick during his rounds yesterday We discussed the needs of the police department and the challenges facing law enforcement today In Congress I will continue to support our great men and women in blue,0.43333333333333335,"['lansford', 'jack soberick', 'police department', 'law enforcement', 'congress', 'great men']",R,Pennsylvania
2106,RepMeuser,Yesterday I joined in Luzerne County to speak with local businesses who have received EIDL amp PPP loans These programs have been critical lifelines to small businesses during this economic crisis allowing them to retain their employees and keep their doors open,-0.009999999999999998,"['yesterday', 'luzerne', 'local businesses', 'eidl', 'ppp', 'critical lifelines', 'small businesses', 'economic crisis']",R,Pennsylvania
2107,RepMeuser, Pennsylvania small businesses and non profits have received more than 20 7 billion in PPP loans and another 5 billion EI,0.125,"['pennsylvania', 'small businesses', 'non profits', 'ppp', 'ei']",R,Pennsylvania
2108,RepMeuser,The has awarded nearly 600 000 in grants and loans to benefit residents of Columbia and Schuylkill Counties through the Community Facilities Programs For a full list of awardees please visit,0.22499999999999998,"['columbia', 'schuylkill', 'facilities programs', 'full list']",R,Pennsylvania
2109,RepMeuser,Today I was honored to speak to in Danville In Congress I will continue to fight to ensure main street businesses have the tools they need to survive and prosper during these challenging times,0.3333333333333333,"['danville', 'congress', 'main street businesses', 'challenging times']",R,Pennsylvania
2110,RepScottPerry,Praying for a swift recovery for our President and everyone fighting coronavirus,0.0,"['praying', 'swift recovery']",R,Pennsylvania
2111,RepScottPerry,BREAKING Signed a discharge petition to force a vote on renewing critical PPP for American job creators amp families We initiated a common sense proposal to reopen PPP but Speaker Pelosi is once again prioritizing political games over the needs of the American People PPP,-0.06,"['breaking signed', 'discharge petition', 'ppp', 'american job creators amp families', 'common sense proposal', 'ppp', 'pelosi', 'political games', 'american people', 'ppp']",R,Pennsylvania
2112,RepScottPerry,NO it s not OK to chuckle at the irreparable harm you ve caused Pennsylvania job creators workers and families with your capricious dictates,-0.25,"['no', 'irreparable harm', 'pennsylvania', 'job creators workers', 'capricious dictates']",R,Pennsylvania
2113,RepScottPerry,Proud to join my colleagues absolutely no reason why Pennsylvanians cannot responsibly enjoy outdoor sports for the 2020 2021 season let them watch responsibly,0.325,"['proud', 'pennsylvanians', 'outdoor sports']",R,Pennsylvania
2114,RepScottPerry,ICYMI Early data shows little evidence COVID 19 is spreading inside grade schools rates of infection far below what s found in the surrounding communities,0.00416666666666667,"['icymi early', 'data shows', 'covid', 'grade schools rates']",R,Pennsylvania
2115,RepSmucker,Thank you for fighting to protect life,0.0,['thank'],R,Pennsylvania
2116,RepSmucker,Having an issue with a federal agency My office may be able to help Visit my website to learn how my office can assist you,0.5,"['federal agency', 'visit']",R,Pennsylvania
2117,RepSmucker,I joined WDAC Radio to discuss the need for bipartisan COVID 19 relief and to wish the President and First Lady a swift recovery from COVID 19,0.25,"['wdac', 'covid', 'swift recovery', 'covid']",R,Pennsylvania
2118,RepSmucker,As a member of the American Worker Task Force we released comprehensive policy proposals to help American workers Reclaim the American Dream Learn more here,0.125,"['worker', 'task force', 'comprehensive policy proposals', 'american workers', 'reclaim', 'dream learn']",R,Pennsylvania
2119,RepSmucker,and are right The best path to rebuilding the economy is pro growth policies not tax hikes and intrusive regulations,0.6428571428571428,"['pro growth policies', 'tax hikes', 'intrusive regulations']",R,Pennsylvania
2120,RepJohnJoyce,As a nation we will defeat the coronavirus and rebuild the greatest economy CommitmentToAmerica,1.0,['commitmenttoamerica'],R,Pennsylvania
2121,RepJohnJoyce,During National Cybersecurity Awareness Month all of us should review our cyber safety and bolster our defenses online Too many people in Pennsylvania and across the country are targeted by bad actors All of us can do our part to secure our cyber world BeCyberSmart,0.06666666666666672,"['cybersecurity awareness month', 'cyber safety', 'defenses online', 'too', 'pennsylvania', 'bad actors', 'cyber world', 'becybersmart']",R,Pennsylvania
2122,RepJohnJoyce,Great to be at tonight s Night Out Against Crime in Blair County and talk with our incredible law enforcement community Every day these heroes selflessly serve our community and help to keep us safe,0.7333333333333334,"['s night', 'against', 'blair', 'incredible law enforcement community']",R,Pennsylvania
2123,RepJohnJoyce,Last week the ChinaTaskForce released our final report outlining 400 realistic and achievable solutions to counter the growing threat of the CCP We must defend our nation and equip Americans to lead in the 21st century,0.041666666666666664,"['chinataskforce', 'final report', 'achievable solutions', 'ccp']",R,Pennsylvania
2124,RepJohnJoyce,Alice and I are praying for President and and wishing them a speedy recovery,0.0,"['alice', 'speedy recovery']",R,Pennsylvania
2125,GReschenthaler, Judge Amy Coney Barrett understands that the role of the courts is to interpret the law not make the law She will uphold,0.0,['amy coney barrett'],R,Pennsylvania
2126,GReschenthaler,It s funny how Democrats insist that Amy Coney Barrett tell the American people how she would rule as a SCOTUS judge but give Joe Biden a free pass when he says the American people don t need to know if he ll pack the Supreme Court Classic Democrat hypocrisy,0.16333333333333333,"['s funny', 'amy coney barrett', 'american people', 'scotus', 'joe biden', 'free pass', 'american people don t need', 'll pack', 'supreme court', 'classic democrat']",R,Pennsylvania
2127,GReschenthaler,Republicans have a proven track record on job creation The Tax Cuts and Jobs Act spurred historic economic growth but now Democrats want to repeal it There s only one party who has a plan to rebuild our economy to the juggernaut it was before COVID,0.06666666666666667,"['track record', 'job creation', 'cuts', 'jobs', 'historic economic growth', 'covid']",R,Pennsylvania
2128,GReschenthaler,Recently the House passed 2 bills that I sponsored One protects Alzheimer patients from potential scams amp another provides a standard of care for pregnant incarcerated women I m proud to see these bill pass amp I can t wait to see their positive impact,0.22676767676767676,"['recently', 'alzheimer', 'potential scams amp', 'bill pass amp', 'positive impact']",R,Pennsylvania
2129,GReschenthaler,Wishing a happy DoubleTenDay to our friend and ally Taiwan As a proud member of Congressional Taiwan Caucus I stand in strong support of our vital partnership with the freedom loving people of Taiwan HappyNationalTaiwanDay,0.5466666666666666,"['wishing', 'doubletenday', 'taiwan', 'proud member', 'taiwan caucus', 'strong support', 'vital partnership', 'taiwan happynationaltaiwanday']",R,Pennsylvania
2130,CongressmanGT,A special TBT in honor of National4HWeek 4 H has a storied history across the country and in rural America in particular A big thank you to the young leaders in agriculture who truly are the future of the industry,0.10396825396825397,"['tbt', 'national4hweek', 'america', 'young leaders']",R,Pennsylvania
2131,CongressmanGT,Pleased to join for the GO AG Act The GO AG Act is not only an investment in agriculture education but also the future of our agriculture supply chain Learn more,0.25,"['pleased', 'go ag', 'go ag', 'agriculture education', 'learn']",R,Pennsylvania
2132,CongressmanGT,Prior to the pandemic we had built the greatest economy this country has ever seen and we WILL rebuild it We ve done it once and we can do it again with America first trade policies and by strengthening our supply chain CommitmentToAmerica,0.4166666666666667,"['will', 'america', 'trade policies', 'commitmenttoamerica']",R,Pennsylvania
2133,CongressmanGT,As Co Chair of the German American Caucus I m sending best wishes to our friends at today as we celebrate 30 years of German unity Join today at 1 00PM on the Embassy s Facebook page for a virtual celebration Prost,0.25,"['co chair', 'caucus', 'german unity', 'join', 'embassy s', 'facebook', 'virtual celebration', 'prost']",R,Pennsylvania
2134,CongressmanGT,Cattle producers have been hit hard by COVID amp the supply chain disruptions that have followed They deserve our support for working 24 7 to put food on our tables The PRICE Act will provide increased transparency amp fairness particularly for our small and family owned ranches,-0.125,"['cattle', 'covid', 'supply chain disruptions', 'price', 'transparency amp fairness']",R,Pennsylvania
2135,MikeKellyPA,MYTH s OperationWarpSpeed COVID 19 vaccine has been rushed and will be unsafe FACT FDA approval means this vaccine will have met the same safety requirements as other drugs My friends in the Doctors Caucus explain more here,0.125,"['myth', 'operationwarpspeed covid', 'fact fda', 'safety requirements', 'caucus']",R,Pennsylvania
